H_avg_gs_5,H_avg_gc_5,H_avg_gd_5,H_avg_pts_5,H_avg_gs_10,H_avg_gc_10,H_avg_gd_10,H_avg_pts_10,H_ewma_gs_0.1,H_ewma_gc_0.1,H_ewma_gd_0.1,H_ewma_gs_0.2,H_ewma_gc_0.2,H_ewma_gd_0.2,H_h2h_avg_gs,H_h2h_avg_gc,H_h2h_win_rate,A_avg_gs_5,A_avg_gc_5,A_avg_gd_5,A_avg_pts_5,A_avg_gs_10,A_avg_gc_10,A_avg_gd_10,A_avg_pts_10,A_ewma_gs_0.1,A_ewma_gc_0.1,A_ewma_gd_0.1,A_ewma_gs_0.2,A_ewma_gc_0.2,A_ewma_gd_0.2,A_h2h_avg_gs,A_h2h_avg_gc,A_h2h_win_rate,diff_avg_gd_5,diff_avg_gd_10,diff_ewma_gd_0.1,diff_ewma_gd_0.2,target
1.6,0.8,0.8,2.2,1.3,1.3,0.0,1.6,1.4336671573338364,1.230730171642538,0.20293698569129878,1.5457776135815995,1.1880596966699795,0.35771791691161997,1.8888888888888888,1.1111111111111112,0.5555555555555556,0.6,1.2,-0.6,1.2,0.5,1.5,-1.0,0.9,0.9567233557337456,1.6634006180183565,-0.7066772622846115,0.7116642163676277,1.446492011001482,-0.734827794633855,1.8888888888888888,1.1111111111111112,0.5555555555555556,1.4,1.0,0.9096142479759103,1.0925457115454749,
0.8,1.6,-0.8,0.6,1.0,2.0,-1.0,0.8,0.9620571093556668,1.8532584551282305,-0.8912013457725644,0.8740336516395105,1.9477290959519649,-1.0736954443124542,1.84,1.24,0.64,2.0,1.4,0.6,1.2,1.9,1.0,0.9,1.6,1.9511707418735653,1.1662960224881231,0.7848747193854424,2.0110457913916937,1.0457239496211481,0.9653218417705455,1.84,1.24,0.64,-1.4,-1.9,-1.6760760651580067,-2.039017286083,
1.4,0.8,0.6,1.6,2.3,0.7,1.6,1.9,2.0339579207826484,0.7366114762865054,1.2973464444961424,2.02750694235563,0.6691006173695011,1.3584063249861287,1.3636363636363635,1.0303030303030303,0.3939393939393939,2.0,0.8,1.2,1.8,2.1,0.7,1.4,1.8,1.845031509951288,0.960278140145437,0.8847533698058506,2.0624082081366684,0.7651806798608992,1.2972275282757697,1.3636363636363635,1.0303030303030303,0.3939393939393939,-0.6,0.20000000000000018,0.41259307469029183,0.061178796710358974,
1.8,1.8,0.0,1.0,1.7,1.3,0.4,1.3,1.5590698364788715,1.5505270246676968,0.008542811811175095,1.6392453009070171,1.512475575473515,0.1267697254335025,1.6666666666666667,1.3703703703703705,0.5185185185185185,2.0,0.8,1.2,2.2,2.1,0.8,1.3,1.9,2.073610618563597,0.7814908825810454,1.2921197359825511,2.1104851040320622,0.823610552444801,1.2868745515872617,1.6666666666666667,1.3703703703703705,0.5185185185185185,-1.2,-0.9,-1.2835769241713761,-1.1601048261537592,0.0
2.4,0.6,1.8,1.4,1.9,1.0,0.9,1.4,1.9560536676862088,1.049666420239311,0.9063872474468982,2.008836633113355,0.8365791596969184,1.1722574734164366,1.6470588235294117,0.7647058823529411,0.5294117647058824,0.8,1.2,-0.4,1.4,1.3,1.6,-0.3,1.2,1.1958814148546544,1.398515352272986,-0.2026339374183315,1.1399152529387686,1.30947759708611,-0.16956234414734142,1.6470588235294117,0.7647058823529411,0.5294117647058824,2.2,1.2,1.1090211848652298,1.341819817563778,
1.0,2.6,-1.6,0.6,1.4,2.4,-1.0,0.6,1.346249460221958,2.1789942891059555,-0.8327448288839971,1.2379221879379811,2.256477737097881,-1.0185555491598997,1.6666666666666667,2.3333333333333335,0.3333333333333333,1.4,2.0,-0.6,1.0,1.7,1.5,0.2,1.1,1.5031628528309844,1.595474322200927,-0.09231146936994247,1.5113962407256138,1.6099804603788122,-0.09858421965319807,1.6666666666666667,2.3333333333333335,0.3333333333333333,-1.0,-1.2,-0.7404333595140546,-0.9199713295067016,0.0
2.2,1.4,0.8,1.6,2.3,0.9,1.4,1.7,1.860528358956159,1.1642503261308934,0.6962780328252655,2.0499265665093347,1.2121445438887197,0.8377820226206157,1.2380952380952381,1.0476190476190477,0.42857142857142855,1.2,1.2,0.0,1.8,1.3,1.3,0.0,1.6,1.2903004416004527,1.3076571544782842,-0.017356712877831214,1.2366220908652796,1.3504477573359837,-0.11382566647070415,1.2380952380952381,1.0476190476190477,0.42857142857142855,0.8,1.4,0.7136347457030967,0.9516076890913199,
0.8,1.2,-0.4,1.0,1.0,1.7,-0.7,1.0,0.8846847489986637,1.7560287976264455,-0.8713440486277816,0.9037903450609267,1.6881377988307746,-0.7843474537698477,1.0,1.0,0.4,1.8,1.6,0.2,1.8,1.5,2.2,-0.7,1.4,1.5174694711282477,2.1272184996037304,-0.6097490284754823,1.7269544583164098,2.030665714758581,-0.3037112564421719,1.0,1.0,0.4,-0.6000000000000001,0.0,-0.2615950201522993,-0.4806361973276758,0.0
1.4,1.4,0.0,1.4,1.7,1.4,0.3,1.6,1.8769055591266455,1.3289440903744931,0.547961468752152,1.745458201319472,1.4301006868328459,0.3153575144866263,1.6,1.0,0.6,1.2,1.4,-0.2,1.0,1.4,1.2,0.2,1.4,1.1996545941326464,1.439594295496353,-0.2399397013637066,1.2992182461472321,1.532876792920095,-0.2336585467728631,1.6,1.0,0.6,0.2,0.09999999999999998,0.7879011701158586,0.5490160612594894,
1.6,2.6,-1.0,1.0,1.7,2.3,-0.6,0.9,1.5117825991669755,2.161077749811633,-0.6492951506446568,1.5903378919279354,2.205182169071105,-0.6148442771431694,1.6666666666666667,2.3333333333333335,0.3333333333333333,1.6,1.8,-0.2,1.2,1.5,2.0,-0.5,1.3,1.4657225240099434,2.1144966496420103,-0.6487741256320665,1.5815635666531278,2.0245325718068647,-0.4429690051537376,1.6666666666666667,2.3333333333333335,0.3333333333333333,-0.8,-0.09999999999999998,-0.000521025012590326,-0.17187527198943175,
1.0,1.0,0.0,1.2,0.7,1.4,-0.7,0.9,1.061051020833051,1.4970605551439993,-0.4360095343109485,0.9693313730941023,1.1571936088011856,-0.18786223570708385,0.6666666666666666,1.3333333333333333,0.0,1.6,1.8,-0.2,1.2,1.2,1.8,-0.6,1.0,1.2434054247639708,1.8224654858529687,-0.5790600610889973,1.4187065866921051,1.9645494730372388,-0.5458428863451333,0.6666666666666666,1.3333333333333333,0.0,0.2,-0.09999999999999998,0.1430505267780488,0.3579806506380495,
2.6,1.2,1.4,2.0,2.4,0.9,1.5,1.9,1.974475523060543,1.047825293517804,0.9266502295427391,2.239941253207468,0.9697156351109758,1.2702256180964928,2.111111111111111,1.2222222222222223,0.5555555555555556,1.2,1.4,-0.2,1.4,1.2,1.5,-0.3,1.2,0.9962162747460134,1.6804259174250782,-0.6842096426790647,1.1230322760487415,1.5505102390646197,-0.42747796301587815,2.111111111111111,1.2222222222222223,0.5555555555555556,1.5999999999999999,1.8,1.6108598722218037,1.6977035811123709,0.0
0.6,1.0,-0.4,1.4,1.2,1.2,0.0,1.3,1.076293273369189,1.2586638170456874,-0.18237054367649833,0.9119322023510149,1.047582077668888,-0.13564987531787315,1.7058823529411764,1.0588235294117647,0.5882352941176471,2.0,1.0,1.0,1.8,2.2,0.9,1.3,1.9,2.066249556707237,0.8033417943229408,1.262907762384296,2.0883880832256496,0.8588884419558409,1.2294996412698094,1.7058823529411764,1.0588235294117647,0.5882352941176471,-1.4,-1.3,-1.4452783060607943,-1.3651495165876826,0.0
0.8,1.6,-0.8,0.8,0.9,2.2,-1.3,0.6,0.8658513984201001,1.8679326096154074,-1.0020812111953081,0.6992269213116084,1.9581832767615723,-1.2589563554499634,2.2,0.6,0.8,1.2,1.8,-0.6,0.4,1.4,1.4,0.0,1.1,1.1796887867765786,1.4956358425790492,-0.3159470558024708,1.2393745969127925,1.626301434343871,-0.3869268374310787,2.2,0.6,0.8,-0.20000000000000007,-1.3,-0.6861341553928373,-0.8720295180188847,
1.0,1.6,-0.6,1.6,1.3,1.5,-0.2,1.6,1.1612703974404073,1.476891439030456,-0.3156210415900483,0.9892976726922237,1.6803582058687871,-0.6910605331765636,1.7619047619047619,1.2380952380952381,0.5238095238095238,1.4,1.8,-0.4,1.4,1.8,1.4,0.4,1.5,1.9298849168412364,1.3530492438190953,0.5768356730221412,1.734026973459967,1.6049961737775247,0.1290307996824423,1.7619047619047619,1.2380952380952381,0.5238095238095238,-0.19999999999999996,-0.6000000000000001,-0.8924567146121896,-0.8200913328590058,0.0
1.8,1.8,0.0,0.8,1.5,1.7,-0.2,1.0,1.552846567547886,1.7359268899808344,-0.18308032243294825,1.6091169925804911,1.88798436830305,-0.27886737572255854,1.3333333333333333,0.8888888888888888,0.5555555555555556,1.2,1.6,-0.4,1.4,0.7,1.6,-0.9,1.3,1.141750080241884,1.5969995877237355,-0.45524950748185145,1.282451070342674,1.5980596763838173,-0.31560860604114316,1.3333333333333333,0.8888888888888888,0.5555555555555556,0.4,0.7,0.2721691850489032,0.03674123031858462,
2.0,0.2,1.8,1.4,1.7,0.9,0.8,1.2,1.7604483009175877,0.9446997782153798,0.8157485227022083,1.607069306490684,0.6692633277575347,0.9378059787331493,1.5806451612903225,1.064516129032258,0.5161290322580645,1.6,1.4,0.2,1.8,1.5,1.4,0.1,1.6,1.889215003213981,1.296049681337044,0.5931653218769368,1.796366561055578,1.3440805494662769,0.4522860115893011,1.5806451612903225,1.064516129032258,0.5161290322580645,1.6,0.7000000000000001,0.2225832008252715,0.4855199671438482,
0.2,1.0,-0.8,0.4,0.3,1.1,-0.8,0.5,0.499659135831679,1.1407292859275422,-0.641070150095863,0.29942357290585325,1.1516824024402468,-0.8522588295343936,1.1764705882352942,1.2941176470588236,0.29411764705882354,1.4,0.4,1.0,1.4,1.7,0.5,1.2,1.6,1.5152910774407324,0.6641069533933593,0.8511841240473731,1.5349704472573646,0.5207021595125492,1.0142682877448157,1.1764705882352942,1.2941176470588236,0.29411764705882354,-1.8,-2.0,-1.492254274143236,-1.8665271172792093,
1.6,0.8,0.8,2.0,2.4,0.8,1.6,1.9,2.1305621287043834,0.8629503286578548,1.2676118000465282,2.222005553884504,0.9352804938956011,1.286725059988903,1.4736842105263157,1.1578947368421053,0.5789473684210527,2.6,1.6,1.0,1.2,1.8,1.9,-0.1,0.9,1.6647315513395193,1.5354685966013226,0.12926295473819735,2.1428469652839,1.7418377951461912,0.4010091701377087,1.4736842105263157,1.1578947368421053,0.5789473684210527,-0.19999999999999996,1.7000000000000002,1.1383488453083308,0.8857158898511943,0.0
1.0,1.4,-0.4,0.6,1.0,1.3,-0.3,0.9,1.0617180578176444,1.3460699124931368,-0.28435185467549284,0.9914996775136886,1.301041147453386,-0.30954146993969756,2.6,0.8,0.8,2.0,1.0,1.0,2.4,2.2,0.8,1.4,2.1,2.117505915833945,0.8766552957920692,1.2408506200418754,2.177604443107603,0.9482243951164809,1.2293800479911225,2.6,0.8,0.8,-1.4,-1.7,-1.5252024747173683,-1.5389215179308202,
2.2,1.0,1.2,1.8,2.1,1.0,1.1,1.7,2.0596246010365133,0.8230076148906467,1.2366169861458662,2.0707104665805196,0.8871107535646728,1.1835997130158475,1.1111111111111112,1.3333333333333333,0.4444444444444444,0.8,1.0,-0.2,1.6,0.7,1.3,-0.6,1.1,1.0549459187143182,1.3473544987608568,-0.2924085800465391,0.975465098475282,0.9257548870409484,0.04971021143433298,1.1111111111111112,1.3333333333333333,0.4444444444444444,1.4,1.7000000000000002,1.5290255661924053,1.1338895015815145,0.0
0.8,2.2,-1.4,0.8,1.0,1.7,-0.7,1.1,0.8965946467511191,1.9123833268940116,-1.0157886801428924,0.8984258208389931,2.040408191251696,-1.1419823704127028,2.0,0.6666666666666666,0.7777777777777778,1.6,2.2,-0.6,0.8,1.7,1.9,-0.2,1.1,1.5975619107930974,1.8623342009827513,-0.2647722901896535,1.6872935940643934,2.11038749464244,-0.42309390057804686,2.0,0.6666666666666666,0.7777777777777778,-0.7999999999999999,-0.49999999999999994,-0.7510163899532389,-0.7188884698346559,
1.8,1.8,0.0,1.6,1.0,1.6,-0.6,1.3,1.3275750722373731,1.6372996289556294,-0.3097245567182563,1.6259608562741394,1.678447741107054,-0.05248688483291446,1.4,1.2,0.2,0.8,1.2,-0.4,1.6,1.1,1.0,0.1,1.4,1.06866394603227,1.3327974353411187,-0.2641334893088485,0.929545761880812,1.2380656621351105,-0.3085199002542986,1.4,1.2,0.2,0.4,-0.7,-0.045591067409407826,0.2560330154213841,0.0
1.8,1.2,0.6,2.0,1.5,1.5,0.0,1.4,1.8002935028925828,1.2664447132033394,0.5338487896892431,1.6370932488444623,1.2752644395730215,0.3618288092714409,1.3333333333333333,1.121212121212121,0.3333333333333333,2.2,0.6,1.6,2.0,2.6,0.7,1.9,2.1,2.1770279707544886,0.9430427641660236,1.2339852065884653,2.5919530025659743,0.7757725080887806,1.8161804944771944,1.3333333333333333,1.121212121212121,0.3333333333333333,-1.0,-1.9,-0.7001364168992222,-1.4543516852057534,0.0
1.8,0.4,1.4,1.4,1.8,0.6,1.2,1.6,1.663761969696659,0.6976962580540235,0.9660657116426359,1.8279763578058918,0.6165617276100394,1.2114146301958526,1.4285714285714286,1.6666666666666667,0.3333333333333333,1.4,1.8,-0.4,1.6,1.4,1.5,-0.1,1.8,1.3451433576963665,1.4292022951274104,-0.08405893743104334,1.3914381381537793,1.5442865646950297,-0.15284842654125075,1.4285714285714286,1.6666666666666667,0.3333333333333333,1.7999999999999998,1.3,1.0501246490736793,1.3642630567371032,
2.2,2.0,0.2,0.6,1.6,2.0,-0.4,0.8,1.5982583962055674,1.5819217369411904,0.01633665926437756,1.91427757222712,1.793470236116953,0.12080733611016692,1.6666666666666667,1.0,0.6666666666666666,1.4,1.4,0.0,1.6,1.6,2.3,-0.7,1.1,1.5606463378514004,1.9447840694484542,-0.38413773159705333,1.672270339874422,1.7641455935131938,-0.09187525363877164,1.6666666666666667,1.0,0.6666666666666666,0.2,0.29999999999999993,0.4004743908614309,0.21268258974893856,
1.2,1.8,-0.6,1.0,1.1,1.8,-0.7,0.9,1.1190627153754076,1.7402175039375352,-0.621154788562127,1.1349652693300099,1.7716395784136951,-0.6366743090836854,1.0,1.0,0.3333333333333333,0.8,1.6,-0.8,0.8,0.8,1.9,-1.1,0.7,0.77926625857809,1.6811393486538664,-0.9018730900757773,0.5593815370492867,1.5665466214092578,-1.0071650843599707,1.0,1.0,0.3333333333333333,0.20000000000000007,0.40000000000000013,0.2807183015136503,0.37049077527628527,0.0
1.2,2.2,-1.0,0.8,1.8,1.5,0.3,1.5,1.8368964251571127,1.5177443194371858,0.31915210571992697,1.5872215787679735,1.8839969390220201,-0.2967753602540463,1.5161290322580645,1.3548387096774193,0.4838709677419355,1.4,0.4,1.0,1.4,1.5,1.0,0.5,1.2,1.684403470825829,0.9502298003938418,0.7341736704319874,1.4856554451925474,0.7354106622060279,0.7502447829865194,1.5161290322580645,1.3548387096774193,0.4838709677419355,-2.0,-0.2,-0.4150215647120605,-1.0470201432405657,0.0
1.4,1.8,-0.4,1.2,1.5,1.9,-0.4,1.2,1.31915027159498,2.1030469846767184,-0.7838967130817376,1.2652508533225024,2.0196260574454916,-0.7543752041229902,3.0,0.0,1.0,0.2,1.4,-1.2,0.4,0.4,1.3,-0.9,0.6,0.549693222248511,1.326656357334788,-0.7769631350862768,0.4395388583246827,1.5213459219521976,-1.081807063627515,3.0,0.0,1.0,0.7999999999999999,0.5,-0.0069335779954607935,0.3274318595045248,0.0
0.8,1.6,-0.8,0.6,0.9,1.3,-0.4,1.0,0.9555447533130084,1.4114638443325578,-0.4559190910195496,0.7931997420003617,1.4408329179701735,-0.647633175969812,1.2,0.6,0.4,0.6,1.6,-1.0,1.0,0.9,1.2,-0.3,1.1,0.961797551429043,1.399517691807007,-0.43772014037796375,0.7436366095046496,1.3904525297080885,-0.6468159202034389,1.2,0.6,0.4,0.19999999999999996,-0.10000000000000003,-0.01819895064158583,-0.0008172557663730373,0.0
2.2,1.2,1.0,2.0,1.1,1.6,-0.5,1.3,1.3948175650200443,1.4735696660444624,-0.07875210102441821,1.7007686850193116,1.3427581928856431,0.3580104921336686,1.2222222222222223,0.6666666666666666,0.5555555555555556,0.0,1.8,-1.8,0.6,0.7,1.6,-0.9,0.7,0.7013396327202809,1.6130254137884799,-0.9116857810681995,0.44750522963942935,1.4532372971274063,-1.0057320674879766,1.2222222222222223,0.6666666666666666,0.5555555555555556,2.8,0.4,0.8329336800437813,1.3637425596216453,
1.8,0.4,1.4,1.4,1.5,0.5,1.0,1.4,1.497385772726993,0.6279266322486211,0.8694591404783724,1.4623810862447135,0.4932493820880315,0.969131704156682,1.606060606060606,1.1818181818181819,0.5151515151515151,2.4,1.2,1.2,1.8,2.4,1.0,1.4,1.8,2.0593251736790394,1.1487384877494213,0.9105866859296187,2.2735624020527796,1.2206180064710246,1.0529443955817555,1.606060606060606,1.1818181818181819,0.5151515151515151,0.19999999999999996,-0.3999999999999999,-0.041127545451246306,-0.08381269142507342,
1.0,1.6,-0.6,1.0,1.1,1.4,-0.3,1.1,1.1071562570941125,1.5661930241019995,-0.4590367670078864,1.1079722154622063,1.417311662707305,-0.309339447245099,1.0,0.6666666666666666,0.3333333333333333,1.0,1.4,-0.4,1.6,1.1,1.4,-0.3,1.6,1.21062902192673,1.2862820656146694,-0.075653043687939,1.1131505105230235,1.235429251756024,-0.1222787412330006,1.0,0.6666666666666666,0.3333333333333333,-0.19999999999999996,0.0,-0.3833837233199474,-0.1870607060120984,
1.4,2.2,-0.8,0.8,1.9,1.7,0.2,1.3,1.8532067826414014,1.5659698874934673,0.28723689514793427,1.669777263014379,1.9071975512176162,-0.23742028820323705,1.4814814814814814,1.4074074074074074,0.37037037037037035,1.4,2.2,-0.8,0.6,1.8,1.9,-0.1,1.0,1.5378057197137878,1.8761007808844763,-0.3382950611706882,1.5498348752515148,2.088309995713952,-0.5384751204624376,1.4814814814814814,1.4074074074074074,0.37037037037037035,0.0,0.30000000000000004,0.6255319563186225,0.3010548322592006,0.0
1.8,1.2,0.6,1.4,1.8,1.0,0.8,1.5,1.953662140932862,0.940706853401582,1.0129552875312795,1.8565683732644156,1.1096886028517383,0.746879770412678,1.4193548387096775,1.0,0.5161290322580645,1.4,0.6,0.8,1.0,1.7,1.1,0.6,1.3,1.7159631237432462,1.0552068203544576,0.6607563033887887,1.588524356154038,0.9883285297648225,0.6001958263892155,1.4193548387096775,1.0,0.5161290322580645,-0.20000000000000007,0.20000000000000007,0.35219898414249085,0.1466839440234624,0.0
1.2,2.0,-0.8,1.4,1.1,1.5,-0.4,1.4,1.006935182594654,1.821144993775752,-0.8142098111810978,1.1187406566711946,1.8323265530013568,-0.7135858963301621,2.0,0.6666666666666666,1.0,0.2,1.2,-1.0,0.6,0.3,1.1,-0.8,0.7,0.4947239000236599,1.193990721601309,-0.6992668215776491,0.35163108665974613,1.2170767375617582,-0.865445650902012,2.0,0.6666666666666666,1.0,0.19999999999999996,0.4,-0.11494298960344873,0.15185975457184986,
2.0,1.4,0.6,2.0,1.6,1.4,0.2,1.6,1.9202641526033246,1.2398002418830054,0.6804639107203189,1.90967459907557,1.2202115516584173,0.6894630474171529,2.0,1.6666666666666667,0.6666666666666666,1.4,1.0,0.4,1.6,1.3,2.0,-0.7,1.1,1.4044608861837964,1.750155106488821,-0.345694220305024,1.3378161859080009,1.4113163840946064,-0.0735001981866052,2.0,1.6666666666666667,0.6666666666666666,0.19999999999999996,0.8999999999999999,1.026158131025343,0.7629632456037582,
2.0,1.6,0.4,0.8,1.5,1.6,-0.1,0.8,1.4384325565850105,1.4237295632470712,0.014702993337939804,1.531422057781696,1.4347761888935624,0.09664586888813353,1.7777777777777777,1.0,0.5555555555555556,1.2,0.4,0.8,1.6,0.9,1.2,-0.3,1.2,1.1494513273364588,1.3126190487033587,-0.16316772136690036,1.1803720787802257,0.9406039096327589,0.23976816914746646,1.7777777777777777,1.0,0.5555555555555556,-0.4,0.19999999999999998,0.17787071470484017,-0.14312230025933292,
1.0,1.8,-0.8,0.8,1.3,1.8,-0.5,1.2,1.1872352444241674,1.892742286191008,-0.7055070417668401,1.012200682658002,1.615700845956393,-0.6035001632983922,1.9090909090909092,1.2727272727272727,0.5454545454545454,2.2,1.0,1.2,2.0,2.0,0.7,1.3,2.1,2.1057553242505507,0.7889897662128622,1.3167655580376878,2.142083554486083,0.7585795160931847,1.3835040383928983,1.9090909090909092,1.2727272727272727,0.5454545454545454,-2.0,-1.8,-2.022272599804528,-1.9870042016912906,
1.6,1.0,0.6,1.8,1.4,1.9,-0.5,1.2,1.4640562878011332,1.7751570021249063,-0.3111007143237725,1.4702529759670684,1.5290531314927294,-0.058800155525660765,1.3333333333333333,1.6666666666666667,0.3333333333333333,2.0,1.2,0.8,1.8,2.0,0.9,1.1,1.8,1.9582959268395757,0.9466361680614238,1.0116597587781515,1.8852546986115328,1.0877508822813906,0.7975038163301424,1.3333333333333333,1.6666666666666667,0.3333333333333333,-0.20000000000000007,-1.6,-1.322760473101924,-0.8563039718558032,
1.2,1.0,0.2,0.8,1.6,1.2,0.4,1.0,1.6443668113689216,1.1496861383190118,0.4946806730499097,1.4708194849232306,1.1906628238118584,0.28015666111137233,1.6666666666666667,1.6666666666666667,0.3333333333333333,1.8,2.2,-0.4,1.8,1.2,1.6,-0.4,1.4,1.3062416656013682,1.8390304944738392,-0.5327888288724708,1.694992525336956,1.8658612424010854,-0.17086871706412957,1.6666666666666667,1.6666666666666667,0.3333333333333333,0.6000000000000001,0.8,1.0274695019223805,0.4510253781755019,
0.6,2.0,-1.4,0.4,0.5,1.5,-1.0,0.6,0.645251510021294,1.4745916494411784,-0.8293401394198843,0.6813048693277971,1.773661390049407,-1.0923565207216097,1.0,0.0,1.0,0.8,1.4,-0.6,1.0,0.9,1.3,-0.4,1.0,0.9599903344594141,1.2703156667197195,-0.31032533226030556,0.8345597936020562,1.1526663343638286,-0.31810654076177236,1.0,0.0,1.0,-0.7999999999999999,-0.6,-0.5190148071595787,-0.7742499799598374,
0.6,1.0,-0.4,1.0,0.6,1.2,-0.6,1.0,0.8656177962861386,1.3595659226263062,-0.4939481263401674,0.5949092876037197,1.3123620237664708,-0.7174527361627512,1.8823529411764706,0.6470588235294118,0.5882352941176471,2.2,1.2,1.0,2.2,1.7,1.5,0.2,1.6,1.928237737342992,1.315820217694705,0.612417519648287,1.9277396792604562,1.376169241326734,0.5515704379337224,1.8823529411764706,0.6470588235294118,0.5882352941176471,-1.4,-0.8,-1.1063656459884543,-1.2690231740964735,
2.8,0.8,2.0,2.2,2.1,0.8,1.3,1.9,2.1951797918254954,0.8100907895915761,1.385089002233919,2.3136668435888663,0.8068636128745479,1.5068032307143189,1.2,1.4,0.4,1.4,1.2,0.2,1.6,1.3,1.2,0.1,1.4,1.1964418917243256,1.4095715108512763,-0.2131296191269503,1.2863777723792917,1.133849330150707,0.1525284422285843,1.2,1.4,0.4,1.8,1.2,1.5982186213608693,1.3542747884857347,0.0
0.6,1.6,-1.0,1.0,1.1,1.2,-0.1,1.6,1.0895661197340567,1.3576538590532023,-0.2680877393191452,0.8905204084184187,1.3883434014048193,-0.4978229929864006,0.9230769230769231,0.6153846153846154,0.46153846153846156,2.4,1.2,1.2,1.2,1.7,1.5,0.2,1.0,1.5945893009265095,1.381356606922364,0.2132326940041459,1.825137646225357,1.34782095111485,0.477316695110507,0.9230769230769231,0.6153846153846154,0.46153846153846156,-2.2,-0.30000000000000004,-0.4813204333232911,-0.9751396880969077,
1.2,2.6,-1.4,0.4,1.5,2.2,-0.7,0.7,1.3840251477424088,1.9884907027960288,-0.6044655550536194,1.2398679002012118,2.2706479965711615,-1.0307800963699503,1.3333333333333333,1.1111111111111112,0.4444444444444444,1.0,1.8,-0.8,1.0,1.4,1.7,-0.3,1.2,1.1685117199803052,2.0034680575804544,-0.834956337600149,1.0097605461264014,1.8925606767651146,-0.882800130638714,1.3333333333333333,1.1111111111111112,0.4444444444444444,-0.5999999999999999,-0.39999999999999997,0.23049078254652955,-0.14797996573123628,
2.2,1.4,0.8,1.4,2.1,1.1,1.0,1.6,1.9533926563111355,1.1338646389744793,0.8195280173366567,2.0188499216422238,1.1764944051768198,0.8423555164654043,1.6363636363636365,1.5454545454545454,0.2727272727272727,2.6,0.8,1.8,2.6,1.3,1.6,-0.3,1.5,1.4553358085232306,1.3262126994273769,0.12912310909585373,1.7606149480154492,1.0742065543085146,0.686408393706935,1.6363636363636365,1.5454545454545454,0.2727272727272727,-1.0,1.3,0.690404908240803,0.15594712275846934,
0.0,1.4,-1.4,0.4,0.5,1.6,-1.1,0.6,0.6312056694482527,1.6517228724096318,-1.0205172029613796,0.35800418371154347,1.5625898377019254,-1.2045856539903814,1.2962962962962963,1.037037037037037,0.4444444444444444,1.4,0.6,0.8,1.4,1.4,0.5,0.9,1.2,1.4476471954542938,0.665133969023759,0.7825132264305351,1.369904868995771,0.5945995056704252,0.7753053633253456,1.2962962962962963,1.037037037037037,0.4444444444444444,-2.2,-2.0,-1.8030304293919146,-1.979891017315727,
1.4,0.8,0.6,1.6,0.9,1.3,-0.4,1.1,1.1345061945325645,1.4813571446261629,-0.3468509500935987,1.1442976630241806,1.3524831277062073,-0.208185464682027,1.6666666666666667,1.1111111111111112,0.4444444444444444,1.8,1.6,0.2,1.4,2.0,1.7,0.3,1.3,1.9678861043772613,1.4093728987441205,0.558513205633141,1.9358218104115033,1.525758040974093,0.4100637694374105,1.6666666666666667,1.1111111111111112,0.4444444444444444,0.39999999999999997,-0.7,-0.9053641557267397,-0.6182492341194376,0.0
